0
-3.72684
0.0026837839
0.034411356
-0.1624692
0.24133092
-1.8649814
-0.93022513
-0.02710559
0.103166364
-0.6277636
-2.047027
-3.4538484
-0.9024743
0.08984842
-0.08192324
0.16602781
-1.2282051
-0.034443438
-1.0238328
-0.01043796
-0.08540821
-1.1746514
1.4387329
0.06675802
-0.020070296
-1.3000271
1.0773495
1.9040926
-1.2698385
-0.04289445
-0.8590536
-0.03684197
